fecha;indicativo;nombre;provincia;altitud;tmed;prec;tmin;tmax;dir;velmedia;racha;sol;presMax;presMin
21/11/2020;3260B;TOLEDO;TOLEDO;515;10,8;0;4;17,5;12;1,7;6,9;9,3;967,2;965
22/11/2020;3260B;TOLEDO;TOLEDO;515;8,7;0;2,3;15,1;11;1,9;6,7;5,8;968,4;965,5
23/11/2020;3260B;TOLEDO;TOLEDO;515;8,4;0;0,4;16,5;12;2,2;5,3;9,2;967,8;964,6
24/11/2020;3260B;TOLEDO;TOLEDO;515;8,2;0;0,6;15,8;12;1,1;3,3;7,4;964,9;958,2
25/11/2020;3260B;TOLEDO;TOLEDO;515;11,2;2,2;5,3;17,1;19;1,9;7,2;4,9;958,2;950,5
26/11/2020;3260B;TOLEDO;TOLEDO;515;12;1,2;9,7;14,3;13;3,3;13,3;0;951,3;947,6
27/11/2020;3260B;TOLEDO;TOLEDO;515;9,6;6,8;8,2;11,1;9;3,3;10,3;0;950,6;946,7
28/11/2020;3260B;TOLEDO;TOLEDO;515;9,2;0;6,7;11,8;29;1,1;5,3;1,4;952,1;945,8
29/11/2020;3260B;TOLEDO;TOLEDO;515;9,5;0;5,2;13,8;9;3,6;8,1;5,7;959,6;952,1
30/11/2020;3260B;TOLEDO;TOLEDO;515;10,1;0;4,2;16;10;2,2;7,8;5,2;963,7;959,4
01/12/2020;3260B;TOLEDO;TOLEDO;515;10,6;0;3,6;17,5;11;1,7;3,6;8,9;963,7;958,4
02/12/2020;3260B;TOLEDO;TOLEDO;515;7,8;0;2;13,6;7;1,9;9,7;6,3;958,4;955,4
03/12/2020;3260B;TOLEDO;TOLEDO;515;4,8;0,2;-1,7;11,3;27;3,3;9,2;8,1;957,7;943,5
04/12/2020;3260B;TOLEDO;TOLEDO;515;5,8;0,4;1,9;9,8;29;6,7;17,8;3,9;943,5;936
05/12/2020;3260B;TOLEDO;TOLEDO;515;4,2;0;-0,5;8,9;29;4,7;12,8;7,5;949,1;939,9
06/12/2020;3260B;TOLEDO;TOLEDO;515;5,3;0;1,1;9,5;27;5,3;12,5;8,7;952,5;948,7
07/12/2020;3260B;TOLEDO;TOLEDO;515;11;13,2;8;14;25;8,3;20;4;951,6;946,8
08/12/2020;3260B;TOLEDO;TOLEDO;515;8,4;0;4,5;12,2;26;5,3;20;5;956,8;946,4
09/12/2020;3260B;TOLEDO;TOLEDO;515;5,8;0,2;0,8;10,9;29;2,8;7,8;8;960,6;956,5
10/12/2020;3260B;TOLEDO;TOLEDO;515;10,5;1,8;6,6;14,4;28;6,1;15;0,1;957,4;952,1
11/12/2020;3260B;TOLEDO;TOLEDO;515;15,3;0;13,1;17,5;27;8,9;20;0,7;952,4;949,1
12/12/2020;3260B;TOLEDO;TOLEDO;515;12,3;0;8,6;16;28;4,4;15,3;8,5;957,5;951
13/12/2020;3260B;TOLEDO;TOLEDO;515;10,2;0;4,3;16,2;99;0,8;4,4;6,8;957,4;954,4
14/12/2020;3260B;TOLEDO;TOLEDO;515;12;3;7,7;16,4;25;1,7;7,8;2,9;954,4;950,9
15/12/2020;3260B;TOLEDO;TOLEDO;515;10,1;0;6,8;13,4;30;1,9;7,5;7,6;957,9;952,3
16/12/2020;3260B;TOLEDO;TOLEDO;515;10;1;6,9;13,2;14;2,2;8,1;1,3;958,1;953,3
17/12/2020;3260B;TOLEDO;TOLEDO;515;11,4;0;7,9;15;35;0,8;3,9;2,8;963,7;958,1
18/12/2020;3260B;TOLEDO;TOLEDO;515;7,4;0;5,9;8,9;10;1,7;4,4;0;964;960,4
19/12/2020;3260B;TOLEDO;TOLEDO;515;8,6;5,6;7,5;9,6;13;2,5;6,1;0;960,7;958,6
20/12/2020;3260B;TOLEDO;TOLEDO;515;10,4;0;7,1;13,8;32;1,7;5,6;7,7;967,6;960,2
21/12/2020;3260B;TOLEDO;TOLEDO;515;8,7;0;6,2;11,2;99;2,2;6,7;0;969,4;966,9
22/12/2020;3260B;TOLEDO;TOLEDO;515;8,7;0;7,8;9,6;10;2,2;5,6;0;969;964,8
23/12/2020;3260B;TOLEDO;TOLEDO;515;9,2;0;6;12,5;9;1,1;3,9;1,7;966,4;963,3
24/12/2020;3260B;TOLEDO;TOLEDO;515;9,3;3;6,6;12;6;1,9;6,9;0,4;963,5;960,9
25/12/2020;3260B;TOLEDO;TOLEDO;515;5,6;0;1;10,1;8;3,1;9,7;8;969,2;963,1
26/12/2020;3260B;TOLEDO;TOLEDO;515;3,8;0;-3,2;10,8;36;1,4;4,7;8,7;968,9;962,3
27/12/2020;3260B;TOLEDO;TOLEDO;515;3,5;1;-2,8;9,8;25;2,5;18,3;8;962,7;942,2
28/12/2020;3260B;TOLEDO;TOLEDO;515;7,6;0,2;4,6;10,6;28;6,4;19,7;8,5;946,2;939,1
29/12/2020;3260B;TOLEDO;TOLEDO;515;5,2;0;1,3;9,1;29;5,3;13,1;2,7;952,7;945,6
30/12/2020;3260B;TOLEDO;TOLEDO;515;4,5;0;-1,1;10,1;30;2,2;5,3;8,2;958,6;952,7
31/12/2020;3260B;TOLEDO;TOLEDO;515;3,8;5,8;-1,6;9,1;27;3,9;13,3;5;958;949,5
01/01/2021;3260B;TOLEDO;TOLEDO;515;5,4;0;1,9;8,8;26;5;12,8;8,4;952;948,7
02/01/2021;3260B;TOLEDO;TOLEDO;515;2,7;0;-1,5;6,9;33;3,9;13,9;8,4;955,7;952
03/01/2021;3260B;TOLEDO;TOLEDO;515;2,8;0;-2,7;8,4;29;2,8;10;8,5;956,3;952,7
04/01/2021;3260B;TOLEDO;TOLEDO;515;4,1;0;-0,3;8,5;26;3,1;9,2;6,7;952,7;949,3
05/01/2021;3260B;TOLEDO;TOLEDO;515;2,3;0;-3,4;8;2;1,9;4,7;8,8;952,8;949,9
06/01/2021;3260B;TOLEDO;TOLEDO;515;0,3;1;-5,5;6,1;13;1,7;5;7,5;953,9;950,3
07/01/2021;3260B;TOLEDO;TOLEDO;515;0,8;9,2;-0,7;2,3;7;2,8;7,2;0;951,9;949,5
08/01/2021;3260B;TOLEDO;TOLEDO;515;0;36,6;-1,1;1;7;4,4;10,6;0;951;942
09/01/2021;3260B;TOLEDO;TOLEDO;515;-0,3;9;-2,4;1,8;5;2,5;10,3;0;;
10/01/2021;3260B;TOLEDO;TOLEDO;515;0,1;0;-4,1;4,3;27;0,8;2,8;7;;
11/01/2021;3260B;TOLEDO;TOLEDO;515;-1,4;0;-8;5,2;99;0,3;2,5;8,9;965,5;956,7
12/01/2021;3260B;TOLEDO;TOLEDO;515;-6,2;0;-13,4;0,9;10;1,1;3,6;8,8;969,8;965,3
13/01/2021;3260B;TOLEDO;TOLEDO;515;-4,6;0;-11,5;2,4;99;1,1;6,7;8,9;970,2;967,5
14/01/2021;3260B;TOLEDO;TOLEDO;515;-3;0;-10,5;4,4;10;0,8;3,9;9;968,1;965,1
15/01/2021;3260B;TOLEDO;TOLEDO;515;-2,2;0;-9,4;4,9;10;1,1;4,2;9;968,5;965,9
16/01/2021;3260B;TOLEDO;TOLEDO;515;-2,4;0;-10,4;5,7;11;0,6;5,3;9,1;969,5;966,2
17/01/2021;3260B;TOLEDO;TOLEDO;515;-1,8;0;-9,1;5,5;12;1,4;5;9,2;970,2;966,9
18/01/2021;3260B;TOLEDO;TOLEDO;515;-0,6;0;-7,6;6,5;11;1,1;5;9,3;968,3;965,4
19/01/2021;3260B;TOLEDO;TOLEDO;515;-0,1;0;-5,7;5,5;12;1,7;4,7;8,2;966,5;958,4
20/01/2021;3260B;TOLEDO;TOLEDO;515;5,6;3,8;-1,6;12,7;19;2,8;12,5;2,6;958,4;948
21/01/2021;3260B;TOLEDO;TOLEDO;515;10,2;3,4;7,3;13;27;3,6;11,9;1,9;955,6;950
22/01/2021;3260B;TOLEDO;TOLEDO;515;9;3,6;5,4;12,5;;;;3,3;957,4;945,3
23/01/2021;3260B;TOLEDO;TOLEDO;515;9,6;0,6;5;14,2;;;;0,1;957,6;948,1
24/01/2021;3260B;TOLEDO;TOLEDO;515;10,7;0;7,8;13,6;28;5,8;18,6;8,1;955,8;948,5
25/01/2021;3260B;TOLEDO;TOLEDO;515;12,6;0,2;9,8;15,3;27;7,2;16,9;0,1;958,5;951,7
26/01/2021;3260B;TOLEDO;TOLEDO;515;14,4;0,2;11,8;17;28;4,4;10,8;2,7;964,3;958,4
27/01/2021;3260B;TOLEDO;TOLEDO;515;14,8;0;10,7;18,8;28;3,1;7,8;6,6;966,4;963,6
28/01/2021;3260B;TOLEDO;TOLEDO;515;13,7;0,2;10,1;17,3;28;1,7;4,7;3,9;966;962,8
29/01/2021;3260B;TOLEDO;TOLEDO;515;12,6;1,2;9,1;16;26;1,7;7,5;5,8;963,6;958,5
30/01/2021;3260B;TOLEDO;TOLEDO;515;11,6;0,2;9;14,2;28;7,8;17,8;7,2;958,5;952
31/01/2021;3260B;TOLEDO;TOLEDO;515;11,2;0;7,9;14,5;27;8,3;16,4;0,5;955,5;953
01/02/2021;3260B;TOLEDO;TOLEDO;515;12,2;0;9;15,3;29;7,2;17,8;9,1;959,1;953,5
02/02/2021;3260B;TOLEDO;TOLEDO;515;11,8;0;7,8;15,9;26;2,8;8,1;1,5;959,3;956,1
03/02/2021;3260B;TOLEDO;TOLEDO;515;12,4;0;10,2;14,5;24;1,7;6,7;0,4;956,6;952,8
04/02/2021;3260B;TOLEDO;TOLEDO;515;12,8;0;9,3;16,4;26;1,7;9,2;4,8;953,3;948,3
05/02/2021;3260B;TOLEDO;TOLEDO;515;12,8;1;7,1;18,6;;1,9;;8,7;948,6;940,6
06/02/2021;3260B;TOLEDO;TOLEDO;515;10,1;2,2;6,8;13,4;33;2,5;11,1;2,3;946,4;941,2
07/02/2021;3260B;TOLEDO;TOLEDO;515;8,9;12,8;5,8;12;28;4,4;13,9;4,7;949,3;946,3
08/02/2021;3260B;TOLEDO;TOLEDO;515;9,9;0;7,7;12,1;26;8,3;17,5;7,1;949,7;942
09/02/2021;3260B;TOLEDO;TOLEDO;515;10;5,6;8,3;11,8;27;5,3;20,6;0,2;949,8;942,5
10/02/2021;3260B;TOLEDO;TOLEDO;515;11,1;0;7,3;14,9;;6,7;;9,4;958,3;944
11/02/2021;3260B;TOLEDO;TOLEDO;515;11,2;3;7,6;14,7;;;;0,2;960,2;958,1
12/02/2021;3260B;TOLEDO;TOLEDO;515;12,7;0;8,5;16,9;27;5;16,4;7,1;964,2;957,2
13/02/2021;3260B;TOLEDO;TOLEDO;515;11;0;5,4;16,5;28;2,2;8,9;8,5;966,6;963,9
14/02/2021;3260B;TOLEDO;TOLEDO;515;10,6;0;3,1;18,2;12;2,5;8,3;9,8;969,7;966,6
15/02/2021;3260B;TOLEDO;TOLEDO;515;11,9;0;6;17,8;;2,5;;8,1;971,9;967,8
16/02/2021;3260B;TOLEDO;TOLEDO;515;10,6;0;3,9;17,3;10;1,9;7,5;8,2;968,3;964
17/02/2021;3260B;TOLEDO;TOLEDO;515;11,4;0;3,6;19,3;7;1,1;5;9,4;964,4;958,4
18/02/2021;3260B;TOLEDO;TOLEDO;515;11;0;3,6;18,4;30;1,4;8,6;9,8;959,6;957,3
19/02/2021;3260B;TOLEDO;TOLEDO;515;12;0;2,9;21,1;25;0,8;10,6;9,7;959,7;955,8
20/02/2021;3260B;TOLEDO;TOLEDO;515;13,1;0;6,6;19,6;19;4,7;12,2;5,8;955,8;949,2
21/02/2021;3260B;TOLEDO;TOLEDO;515;9,4;11,4;5,8;12,9;15;3,6;13,3;0;949,9;944
22/02/2021;3260B;TOLEDO;TOLEDO;515;9,4;0;5,2;13,5;29;4,4;10,6;6,2;965,9;949,9
23/02/2021;3260B;TOLEDO;TOLEDO;515;8,6;0;1,4;15,7;11;2,8;8,6;9,7;972,3;965,9
24/02/2021;3260B;TOLEDO;TOLEDO;515;11,4;0;4,3;18,5;11;4,7;11,9;10;972;966,3
25/02/2021;3260B;TOLEDO;TOLEDO;515;11;0;6,7;15,3;;;;4,2;967,4;965,2
26/02/2021;3260B;TOLEDO;TOLEDO;515;12,2;0;7,3;17,1;;3,9;;8,5;968,1;964,9
27/02/2021;3260B;TOLEDO;TOLEDO;515;11,6;0;4,2;18,9;11;2,5;9,2;9,8;966,1;959,7
28/02/2021;3260B;TOLEDO;TOLEDO;515;11,6;0;5,3;18;12;5,3;12,5;9,5;960,2;956,8
01/03/2021;3260B;TOLEDO;TOLEDO;515;9,8;0,2;7;12,7;12;4,7;11,7;0,2;962,1;958,6
02/03/2021;3260B;TOLEDO;TOLEDO;515;12,2;0;7,8;16,5;11;3,6;10,6;7,2;967,7;961,8
03/03/2021;3260B;TOLEDO;TOLEDO;515;12,6;0;9,5;15,6;11;2,2;6,9;2,5;968,4;964,6
04/03/2021;3260B;TOLEDO;TOLEDO;515;11,7;0;6,5;16,9;12;3,9;11,1;9,2;964,6;956,4
05/03/2021;3260B;TOLEDO;TOLEDO;515;11,9;0;6,2;17,6;11;3,3;8,9;8,3;957,7;954,5
06/03/2021;3260B;TOLEDO;TOLEDO;515;11,8;0;5,9;17,8;9;3,1;8,6;10,1;960,1;957,3
07/03/2021;3260B;TOLEDO;TOLEDO;515;12,6;0;8,5;16,7;10;3,1;7,8;5,6;959;954,3
08/03/2021;3260B;TOLEDO;TOLEDO;515;10,7;2,6;6,1;15,3;33;2,5;12,5;3,4;956,4;952,9
09/03/2021;3260B;TOLEDO;TOLEDO;515;10,8;0;6,5;15,2;3;2,2;7,5;7;960,2;956
10/03/2021;3260B;TOLEDO;TOLEDO;515;9,3;0;1,4;17,2;99;2,8;7,2;11;964,2;960,2
11/03/2021;3260B;TOLEDO;TOLEDO;515;12,8;0;5,7;19,9;27;3,6;14,2;11,1;965,6;961,9
12/03/2021;3260B;TOLEDO;TOLEDO;515;12;0;6,8;17,1;33;2,8;10;5,6;963,4;960,7
13/03/2021;3260B;TOLEDO;TOLEDO;515;9,8;0;1,9;17,7;31;2,5;9,2;11,4;963,8;960,6
14/03/2021;3260B;TOLEDO;TOLEDO;515;11,6;0;5,8;17,4;1;2,5;10,3;10,8;965,9;963,4
15/03/2021;3260B;TOLEDO;TOLEDO;515;11,4;0;3,2;19,7;3;1,7;7,5;11,4;965,9;961,9
16/03/2021;3260B;TOLEDO;TOLEDO;515;12,4;0;4,5;20,2;8;2,8;10,8;11,5;966;961,9
17/03/2021;3260B;TOLEDO;TOLEDO;515;13;0;5,3;20,8;6;4,2;13,3;11,6;965,2;959,4
18/03/2021;3260B;TOLEDO;TOLEDO;515;9,6;0;5,3;13,8;8;4,2;11,9;10,5;961,5;956
19/03/2021;3260B;TOLEDO;TOLEDO;515;7,2;0;0,4;14,1;35;3,6;12,2;3,5;957,1;950,7
20/03/2021;3260B;TOLEDO;TOLEDO;515;8,2;0;2,9;13,4;8;3,3;15,3;11,5;960,9;954,5
21/03/2021;3260B;TOLEDO;TOLEDO;515;7,9;0;-0,5;16,3;1;3,1;10;11,6;962,3;958,1
22/03/2021;3260B;TOLEDO;TOLEDO;515;9,8;0;1,3;18,4;7;1,7;6,9;11,5;960;957,4
23/03/2021;3260B;TOLEDO;TOLEDO;515;11,8;0;2,5;21;26;2,2;12,8;11,9;962,2;959,5
24/03/2021;3260B;TOLEDO;TOLEDO;515;12,4;0;2,7;22,2;30;2,8;8,6;11,8;964,6;961,6
25/03/2021;3260B;TOLEDO;TOLEDO;515;14,9;0;7,6;22,2;30;2,2;8,9;11,4;963,9;960,4
26/03/2021;3260B;TOLEDO;TOLEDO;515;14,4;0;8,2;20,5;29;3,6;11,1;10,5;963,1;959,8
27/03/2021;3260B;TOLEDO;TOLEDO;515;13,2;0;6,8;19,5;11;3,3;9,4;6,9;965,8;962,2
28/03/2021;3260B;TOLEDO;TOLEDO;515;14,8;0;5,9;23,7;12;4,2;16,1;11,1;967,4;963,5
29/03/2021;3260B;TOLEDO;TOLEDO;515;16,6;0;10,5;22,8;11;6,4;15,6;8,2;965,8;962,2
30/03/2021;3260B;TOLEDO;TOLEDO;515;16;0;11;21,1;12;4,4;15;1,9;965,7;961,2
31/03/2021;3260B;TOLEDO;TOLEDO;515;17,1;0;9;25,2;14;5,6;16,9;10,3;962,6;954,6
01/04/2021;3260B;TOLEDO;TOLEDO;515;18,1;1,8;11,9;24,3;10;5,6;14,2;8,3;956;952,9
02/04/2021;3260B;TOLEDO;TOLEDO;515;15,2;1,8;11,8;18,7;26;3,9;11,1;3,4;956,6;954,4
03/04/2021;3260B;TOLEDO;TOLEDO;515;16,1;0;9,8;22,4;34;1,7;11,9;8,8;954,7;951
04/04/2021;3260B;TOLEDO;TOLEDO;515;14,6;0;7,2;22,1;6;2,2;6,4;12;956,5;953,3
05/04/2021;3260B;TOLEDO;TOLEDO;515;15,6;0;7;24,2;31;2,8;7,5;12,1;958,4;954,9
06/04/2021;3260B;TOLEDO;TOLEDO;515;16,6;0;7,8;25,3;32;2,5;9,7;12,4;956;950,3
07/04/2021;3260B;TOLEDO;TOLEDO;515;14,6;0;6,5;22,8;12;3,6;11,7;11,5;959,2;952,7
08/04/2021;3260B;TOLEDO;TOLEDO;515;14,3;3,4;9,3;19,3;10;2,5;10,6;2,6;961,7;957,5
09/04/2021;3260B;TOLEDO;TOLEDO;515;12,9;3,8;8,2;17,6;11;3,3;9,7;4,9;958,6;955,1
10/04/2021;3260B;TOLEDO;TOLEDO;515;14,6;4,2;9;20,2;31;2,8;8,9;5,8;955,3;950,1
11/04/2021;3260B;TOLEDO;TOLEDO;515;14,8;0,2;10,4;19,3;1;3,6;11,1;6,5;960,5;951,7
12/04/2021;3260B;TOLEDO;TOLEDO;515;12,5;0;5,4;19,6;7;3,6;8,6;11,6;964,4;960,5
13/04/2021;3260B;TOLEDO;TOLEDO;515;14,8;0,4;10,2;19,4;10;3,6;8,6;2,6;961,9;958,8
14/04/2021;3260B;TOLEDO;TOLEDO;515;15;0,2;10,9;19,2;10;2,8;9,4;1,1;958,8;953
15/04/2021;3260B;TOLEDO;TOLEDO;515;14,6;0;10,4;18,9;15;4,7;11,7;10,7;956,3;953,9
16/04/2021;3260B;TOLEDO;TOLEDO;515;14,2;0;8,1;20,3;35;4,4;12,8;10,7;958,7;953,6
17/04/2021;3260B;TOLEDO;TOLEDO;515;11;0;2,5;19,4;31;3,3;12,2;12,9;960,1;955,5
18/04/2021;3260B;TOLEDO;TOLEDO;515;12,2;0;3,7;20,7;30;2,2;8,1;11,5;961,7;958,8
19/04/2021;3260B;TOLEDO;TOLEDO;515;15;0;8;22,1;26;4,4;13,6;8,5;;
20/04/2021;3260B;TOLEDO;TOLEDO;515;16,4;0;10,6;22,1;29;4,4;12,5;9,1;955,4;950,4
21/04/2021;3260B;TOLEDO;TOLEDO;515;14,4;9,8;10;18,9;28;2,8;9,7;2,7;952,2;950,4
22/04/2021;3260B;TOLEDO;TOLEDO;515;15;0,8;9,8;20,2;36;3,1;8,9;9,1;956,5;951,3
23/04/2021;3260B;TOLEDO;TOLEDO;515;15;0;9,7;20,2;11;4,7;13,6;5,5;957,8;955
24/04/2021;3260B;TOLEDO;TOLEDO;515;14,1;4,8;9,8;18,4;12;6,4;13,6;5,8;956;953,2
25/04/2021;3260B;TOLEDO;TOLEDO;515;11,5;18;9,9;13,1;11;2,8;10,6;0,3;954,5;948,9
26/04/2021;3260B;TOLEDO;TOLEDO;515;15,4;5,2;10,1;20,6;26;2,2;8,1;8,9;950,1;945,2
27/04/2021;3260B;TOLEDO;TOLEDO;515;16;24;10,7;21,4;1;1,9;10;6,4;947,6;944,3
28/04/2021;3260B;TOLEDO;TOLEDO;515;15,6;1;11,3;19,9;28;2,8;12,2;5,9;948;945,2
29/04/2021;3260B;TOLEDO;TOLEDO;515;13,9;0;8,9;18,9;24;3,6;11,7;6,3;950,3;947,2
30/04/2021;3260B;TOLEDO;TOLEDO;515;13,2;0;7,6;18,7;29;3,3;9,7;7,5;950,9;948,4
01/05/2021;3260B;TOLEDO;TOLEDO;515;12,8;0,4;6,7;19;30;3,3;8,9;7,6;955,6;950,4
02/05/2021;3260B;TOLEDO;TOLEDO;515;14,1;0;8,1;20,1;11;1,9;8,9;9;957,3;954,6
03/05/2021;3260B;TOLEDO;TOLEDO;515;14,8;3,2;9,4;20,2;11;4,2;11,9;8,6;959;956,2
04/05/2021;3260B;TOLEDO;TOLEDO;515;16,2;0;8,5;24;30;2,2;6,7;13,3;959,7;955,1
05/05/2021;3260B;TOLEDO;TOLEDO;515;18,8;0;11,1;26,4;99;1,9;8,1;13,2;957,4;954,2
06/05/2021;3260B;TOLEDO;TOLEDO;515;19,6;0;12,2;27;28;4,2;11,9;13,2;958,4;954,8
07/05/2021;3260B;TOLEDO;TOLEDO;515;21,2;0;12,6;29,7;28;2,5;7,2;13,4;959,3;955,8
08/05/2021;3260B;TOLEDO;TOLEDO;515;21,3;0;12,8;29,8;19;3,6;11,4;13,1;956,9;949,1
09/05/2021;3260B;TOLEDO;TOLEDO;515;16,4;2,2;11,2;21,7;26;6,4;14,7;1,7;951,5;946,1
10/05/2021;3260B;TOLEDO;TOLEDO;515;13,4;0;7,4;19,3;29;4,2;15,3;8,5;955,3;949,4
11/05/2021;3260B;TOLEDO;TOLEDO;515;12,4;0;6,6;18,3;25;5,8;13,1;12,5;961;955,2
12/05/2021;3260B;TOLEDO;TOLEDO;515;15,8;0;11,1;20,6;26;6,7;15,8;8,5;959,8;957,1
13/05/2021;3260B;TOLEDO;TOLEDO;515;14,8;0;8,6;21,1;26;7,2;17,5;11,2;959;954,2
14/05/2021;3260B;TOLEDO;TOLEDO;515;17;0;9,1;24,9;31;3,3;9,2;12,8;958,1;955,6
15/05/2021;3260B;TOLEDO;TOLEDO;515;20,1;0;12,8;27,4;27;5,3;13,6;12;957,3;954,7
16/05/2021;3260B;TOLEDO;TOLEDO;515;20;0;13,8;26,1;26;6,7;13,9;12,7;956,6;954,6
17/05/2021;3260B;TOLEDO;TOLEDO;515;21;0;13,6;28,3;30;2,8;10;13,2;959,1;956,3
18/05/2021;3260B;TOLEDO;TOLEDO;515;20,7;0;13,5;27,9;26;4,7;14,2;13,1;959,9;957
19/05/2021;3260B;TOLEDO;TOLEDO;515;21,1;0;13,3;28,9;2;2,5;8,9;13,5;962,5;959,3
20/05/2021;3260B;TOLEDO;TOLEDO;515;22;0;12,5;31,5;10;2,8;7,8;12,7;963,1;957,2
21/05/2021;3260B;TOLEDO;TOLEDO;515;22,6;0;14,9;30,3;26;5,8;16,1;11,1;957,2;952,6
22/05/2021;3260B;TOLEDO;TOLEDO;515;19,4;0;13,4;25,4;36;3,3;12,8;10,2;956,4;953,2
23/05/2021;3260B;TOLEDO;TOLEDO;515;17,4;0;11,7;23,1;30;4,2;12,8;4,1;959,7;954,4
24/05/2021;3260B;TOLEDO;TOLEDO;515;16,6;0;8,9;24,2;26;3,9;10,8;11,1;961,8;959
25/05/2021;3260B;TOLEDO;TOLEDO;515;20,2;0;11,5;28,9;16;2,2;11,7;13,6;963,5;957,7
26/05/2021;3260B;TOLEDO;TOLEDO;515;22,2;0;14,4;30,1;9;3,3;10,3;12;959,4;954,4
27/05/2021;3260B;TOLEDO;TOLEDO;515;22,2;0;15,4;29;10;2,8;9,7;6,9;957,3;953
28/05/2021;3260B;TOLEDO;TOLEDO;515;23,6;0;16,9;30,2;10;2,8;7,5;12,2;958,1;955
29/05/2021;3260B;TOLEDO;TOLEDO;515;24,4;0;15,4;33,3;26;2,5;6,9;13,5;960;955,6
30/05/2021;3260B;TOLEDO;TOLEDO;515;26,2;0;18,4;34;26;4,4;9,7;12,1;957,2;952,3
31/05/2021;3260B;TOLEDO;TOLEDO;515;25,6;1;18,1;33;25;3,1;18,1;9,7;954,6;949,8
01/06/2021;3260B;TOLEDO;TOLEDO;515;20,6;0;15,3;25,9;28;5,6;11,9;11;953,4;950
02/06/2021;3260B;TOLEDO;TOLEDO;515;21;0;12,4;29,7;27;1,7;7,5;13,3;955,6;952,7
03/06/2021;3260B;TOLEDO;TOLEDO;515;23,4;0;15,1;31,6;28;3,6;11,1;11,9;957,6;953,8
04/06/2021;3260B;TOLEDO;TOLEDO;515;23,2;0,6;15,6;30,8;28;3,1;10;13,2;960,5;957,6
05/06/2021;3260B;TOLEDO;TOLEDO;515;18,8;1,2;14,7;23;11;2,8;13,6;0,1;962,7;959,9
06/06/2021;3260B;TOLEDO;TOLEDO;515;22,2;0;12,5;31,9;99;2,5;8,3;13,3;962;957,9
07/06/2021;3260B;TOLEDO;TOLEDO;515;25,6;0;16,5;34,6;30;3,6;10;13,3;960,6;957,2
08/06/2021;3260B;TOLEDO;TOLEDO;515;26,2;0;16,2;36,1;34;3,1;10,3;13,7;960,2;956,8
09/06/2021;3260B;TOLEDO;TOLEDO;515;27,7;0;19;36,4;28;4,4;11,1;13,5;960,2;956,9
10/06/2021;3260B;TOLEDO;TOLEDO;515;27,6;0;18;37,1;22;3,3;13,9;13,3;958,7;954,2
11/06/2021;3260B;TOLEDO;TOLEDO;515;27,3;0,6;18,4;36,2;6;3,6;16,7;9,6;958,3;952,1
12/06/2021;3260B;TOLEDO;TOLEDO;515;25,6;0;17,9;33,4;10;6,4;13,3;12,3;959,5;955,5
13/06/2021;3260B;TOLEDO;TOLEDO;515;27,4;0,2;19,9;34,9;13;4,2;18,6;9,2;961;956,4
14/06/2021;3260B;TOLEDO;TOLEDO;515;26;0;17,5;34,4;9;3,1;9,4;11,3;960,1;955,2
15/06/2021;3260B;TOLEDO;TOLEDO;515;27,2;0;19,4;34,9;15;4,2;12,5;9,2;957,6;952,1
16/06/2021;3260B;TOLEDO;TOLEDO;515;28,2;1,6;22;34,3;31;3,3;10,3;10,4;953,7;948,2
17/06/2021;3260B;TOLEDO;TOLEDO;515;21;2;16,4;25,6;21;2,5;18,3;5,2;953;950,2
18/06/2021;3260B;TOLEDO;TOLEDO;515;21,2;0;14,1;28,3;31;4,7;14,4;7,2;956,2;951,5
19/06/2021;3260B;TOLEDO;TOLEDO;515;20;0;12,3;27,7;30;3,9;11,4;13,2;956,8;953,3
20/06/2021;3260B;TOLEDO;TOLEDO;515;18;0,2;15,9;20,2;30;5;11,4;1;954,4;951,8
21/06/2021;3260B;TOLEDO;TOLEDO;515;18,5;0;13;24;26;6,4;13,9;10,8;954,9;951,9
22/06/2021;3260B;TOLEDO;TOLEDO;515;18,9;0,6;13,4;24,4;28;1,7;15;1;958;954,5
23/06/2021;3260B;TOLEDO;TOLEDO;515;19,3;0;10,9;27,7;32;2,5;9,2;12,7;959,6;956,5
24/06/2021;3260B;TOLEDO;TOLEDO;515;22,7;0;14;31,4;9;2,8;8,6;11,4;961,1;957,7
25/06/2021;3260B;TOLEDO;TOLEDO;515;26,5;0;18,2;34,8;30;3,6;8,3;13,5;959,9;954,8
26/06/2021;3260B;TOLEDO;TOLEDO;515;27;0;19,4;34,6;28;4,7;12,8;11,5;956,1;952,4
27/06/2021;3260B;TOLEDO;TOLEDO;515;25,3;0;19;31,6;28;5,3;13,9;12;955,4;952,6
28/06/2021;3260B;TOLEDO;TOLEDO;515;22,4;0;14,4;30,3;32;3,9;10;13,8;957,7;955
29/06/2021;3260B;TOLEDO;TOLEDO;515;24;0;15,1;32,8;32;2,8;8,6;13,8;958,4;954
30/06/2021;3260B;TOLEDO;TOLEDO;515;26,4;0;17,2;35,5;28;3,3;11,9;13,9;956,7;953,9
01/07/2021;3260B;TOLEDO;TOLEDO;515;26,6;0;17,6;35,7;31;3,3;11,7;13,7;957,8;955
02/07/2021;3260B;TOLEDO;TOLEDO;515;27,8;0;19,8;35,9;28;3,3;11,7;13,8;958,1;954,9
03/07/2021;3260B;TOLEDO;TOLEDO;515;26,4;0;18,8;33,9;30;5,6;14,7;12,5;958;954,8
