fecha;indicativo;nombre;provincia;altitud;tmed;prec;tmin;tmax;dir;velmedia;racha;sol;presMax;presMin
07/09/2018;1505;LUGO AEROPUERTO;LUGO;445;17,3;0;11,7;22,9;5;2,2;7,8;9,8;966,7;964,4
08/09/2018;1505;LUGO AEROPUERTO;LUGO;445;20,1;0;11,2;29;28;2,2;7,8;7,3;968;963,5
09/09/2018;1505;LUGO AEROPUERTO;LUGO;445;18,6;0;10,6;26,6;4;1,4;7,5;10,7;972,8;967,1
10/09/2018;1505;LUGO AEROPUERTO;LUGO;445;21,8;0;15;28,6;6;1,1;6,7;8;973,8;971,1
11/09/2018;1505;LUGO AEROPUERTO;LUGO;445;22;0;12,3;31,8;6;1,1;6,4;10,2;972,7;968,7
12/09/2018;1505;LUGO AEROPUERTO;LUGO;445;20,2;0;12,9;27,4;5;1,7;7,2;8,4;972,3;969,6
13/09/2018;1505;LUGO AEROPUERTO;LUGO;445;19,5;0;14;25;6;1,7;8,1;10,7;971,5;969,3
14/09/2018;1505;LUGO AEROPUERTO;LUGO;445;19,8;0;15,4;24,2;4;1,9;8,6;5,6;969,9;968,4
15/09/2018;1505;LUGO AEROPUERTO;LUGO;445;21,2;0,2;15,1;27,3;5;1,7;5,3;8,5;969,4;966,6
16/09/2018;1505;LUGO AEROPUERTO;LUGO;445;19,2;0,1;14,6;23,8;8;1,1;4,7;4;970,7;967,2
17/09/2018;1505;LUGO AEROPUERTO;LUGO;445;20,6;0;10,3;30,8;99;2,2;8,6;10,8;967,2;962,8
18/09/2018;1505;LUGO AEROPUERTO;LUGO;445;18,8;0;11,7;26;27;1,1;6,1;8,9;969,1;964,5
19/09/2018;1505;LUGO AEROPUERTO;LUGO;445;18,4;0;10,1;26,8;27;0,8;6,1;9,7;971,5;968,5
20/09/2018;1505;LUGO AEROPUERTO;LUGO;445;19,4;0;10,8;28;25;1,7;9,4;8,3;970,7;966,7
21/09/2018;1505;LUGO AEROPUERTO;LUGO;445;18;0;14,5;21,4;26;1,7;6,7;0,3;972,1;968
22/09/2018;1505;LUGO AEROPUERTO;LUGO;445;21,6;0;12,6;30,5;25;0,8;5,3;9,3;973,9;971,1
23/09/2018;1505;LUGO AEROPUERTO;LUGO;445;20,7;0;12,3;29,1;7;1,4;8,3;8,9;976,1;972,6
24/09/2018;1505;LUGO AEROPUERTO;LUGO;445;15,5;0;11,6;19,4;6;3,1;10,3;6;976,7;974
25/09/2018;1505;LUGO AEROPUERTO;LUGO;445;14,4;0;7,6;21,3;6;2,5;9,4;10,6;974,3;971,2
26/09/2018;1505;LUGO AEROPUERTO;LUGO;445;18,7;0,2;5,9;31,5;24;1,1;5,8;10,4;974,4;970,9
27/09/2018;1505;LUGO AEROPUERTO;LUGO;445;20,8;0;11,4;30,2;17;2,2;7,5;6,8;975,9;972
28/09/2018;1505;LUGO AEROPUERTO;LUGO;445;19,4;0;12;26,9;5;1,1;5,6;8,1;972,5;968,1
29/09/2018;1505;LUGO AEROPUERTO;LUGO;445;20,8;0;12,7;28,9;5;0,8;7,2;10,3;968,7;965,2
30/09/2018;1505;LUGO AEROPUERTO;LUGO;445;16,6;0;11,4;21,8;6;1,9;8,3;7,8;972,5;966,8
01/10/2018;1505;LUGO AEROPUERTO;LUGO;445;14,2;0;9,7;18,6;10;3,3;11,4;9;974,5;972,2
02/10/2018;1505;LUGO AEROPUERTO;LUGO;445;12,9;0;5,3;20,5;8;2,2;9,2;10,2;974,5;972,4
03/10/2018;1505;LUGO AEROPUERTO;LUGO;445;16,4;0;4;28,8;4;0,6;5;10,2;973,5;970,3
04/10/2018;1505;LUGO AEROPUERTO;LUGO;445;18,2;0;6;30,4;30;0,8;5;9,9;970,5;965,6
05/10/2018;1505;LUGO AEROPUERTO;LUGO;445;17,1;0;6,6;27,6;21;1,4;7,2;10;966,2;962,6
06/10/2018;1505;LUGO AEROPUERTO;LUGO;445;10,6;1,2;5,1;16,2;34;1,9;8,3;1,6;972,2;964,2
07/10/2018;1505;LUGO AEROPUERTO;LUGO;445;9,6;0,2;3,9;15,4;6;2,5;10,8;7,1;972,3;970
08/10/2018;1505;LUGO AEROPUERTO;LUGO;445;11,6;0;2,4;20,7;6;1,4;6,1;9,9;970;963,8
09/10/2018;1505;LUGO AEROPUERTO;LUGO;445;14,6;0;6;23,3;8;1,1;4,2;7,6;963,8;956
10/10/2018;1505;LUGO AEROPUERTO;LUGO;445;13,8;18,6;4,1;23,4;24;2,5;12,2;9,2;956;950,5
11/10/2018;1505;LUGO AEROPUERTO;LUGO;445;15,8;0,4;12,9;18,8;24;4,2;11,7;5,6;961,4;950,7
12/10/2018;1505;LUGO AEROPUERTO;LUGO;445;18,2;0;14,1;22,4;21;3,9;14,2;7,9;965,3;960,7
13/10/2018;1505;LUGO AEROPUERTO;LUGO;445;17,6;47;9,9;25,4;21;3,3;15,3;6,3;963,2;954,6
14/10/2018;1505;LUGO AEROPUERTO;LUGO;445;11,6;5;7,9;15,4;28;1,4;8,9;3;961,1;954,1
15/10/2018;1505;LUGO AEROPUERTO;LUGO;445;13,1;0,4;8,4;17,8;17;1,4;9,7;2,5;961,8;951,7
16/10/2018;1505;LUGO AEROPUERTO;LUGO;445;13;0;6,6;19,4;99;0,6;2,8;4,8;967,9;961,8
17/10/2018;1505;LUGO AEROPUERTO;LUGO;445;11,8;9,6;6,9;16,6;25;0,6;5,8;0,9;967,4;962,6
18/10/2018;1505;LUGO AEROPUERTO;LUGO;445;14,4;0;11,7;17,1;6;2,5;13,6;3,7;966,7;962,4
19/10/2018;1505;LUGO AEROPUERTO;LUGO;445;14,6;0;10,1;19;6;1,4;11,7;6;969,7;965,4
20/10/2018;1505;LUGO AEROPUERTO;LUGO;445;14,3;0;8,6;20;5;1,4;9,2;8,9;971,4;969
21/10/2018;1505;LUGO AEROPUERTO;LUGO;445;15;0;8,1;21,8;5;1,4;8,6;7,6;972;969,4
22/10/2018;1505;LUGO AEROPUERTO;LUGO;445;15,2;0;11,5;18,9;8;3,6;13,1;9,1;975,5;972
23/10/2018;1505;LUGO AEROPUERTO;LUGO;445;14,2;0;8,9;19,5;6;1,4;8,9;9,7;976,9;974,8
24/10/2018;1505;LUGO AEROPUERTO;LUGO;445;14,8;0;8,5;21,1;5;1,1;5;6;976,9;971,6
25/10/2018;1505;LUGO AEROPUERTO;LUGO;445;13,4;0;5,1;21,6;24;0,8;2,8;6,3;971,6;965,4
26/10/2018;1505;LUGO AEROPUERTO;LUGO;445;11,4;0,6;6,8;15,9;6;3,1;10,3;1,5;967,1;963,9
27/10/2018;1505;LUGO AEROPUERTO;LUGO;445;6,1;24,6;3,5;8,7;2;0,6;8,6;2,9;967,1;958,2
28/10/2018;1505;LUGO AEROPUERTO;LUGO;445;4,2;26,4;1,9;6,6;7;1,7;9,2;1,6;961;957,5
29/10/2018;1505;LUGO AEROPUERTO;LUGO;445;5,8;9;2,4;9,2;18;2,2;10;2,1;960,5;945,5
30/10/2018;1505;LUGO AEROPUERTO;LUGO;445;7,6;4;5,5;9,8;17;1,7;8,9;0,6;951,7;943,7
31/10/2018;1505;LUGO AEROPUERTO;LUGO;445;9,8;0,6;5,9;13,7;22;1,1;5,8;5,8;959,9;951
01/11/2018;1505;LUGO AEROPUERTO;LUGO;445;9,2;2,4;6,6;11,9;22;2,2;9,4;0,1;966,4;959,8
02/11/2018;1505;LUGO AEROPUERTO;LUGO;445;15,2;0,2;11,7;18,6;24;0,8;5,3;3,4;975;966,4
03/11/2018;1505;LUGO AEROPUERTO;LUGO;445;11,2;0,2;8,6;13,7;24;0,8;3,9;0,1;974,6;966,2
04/11/2018;1505;LUGO AEROPUERTO;LUGO;445;11;12,4;9;13,1;16;2,2;9,4;0,3;966,2;947,4
05/11/2018;1505;LUGO AEROPUERTO;LUGO;445;7,9;19,2;6,3;9,5;24;1,9;7,5;0;956,9;947,3
06/11/2018;1505;LUGO AEROPUERTO;LUGO;445;8,8;17,4;6,3;11,4;16;3,9;13,3;0,3;956,8;947,5
07/11/2018;1505;LUGO AEROPUERTO;LUGO;445;9,7;0,4;6,4;13;25;3,3;11,1;6;964,1;950,9
08/11/2018;1505;LUGO AEROPUERTO;LUGO;445;8,4;4,6;5,3;11,5;20;2,5;12,2;0,9;963,8;956
09/11/2018;1505;LUGO AEROPUERTO;LUGO;445;9,7;18,8;6,1;13,3;23;4,2;13,1;0,2;964,8;954,1
10/11/2018;1505;LUGO AEROPUERTO;LUGO;445;12,2;15;10,3;14,2;23;4,7;14,4;2,3;956,2;953,9
11/11/2018;1505;LUGO AEROPUERTO;LUGO;445;10,1;1,6;8,2;12;24;1,9;10;0;958,4;953,3
12/11/2018;1505;LUGO AEROPUERTO;LUGO;445;9;0;3,5;14,5;21;1,1;5,3;7,3;971,2;958,4
13/11/2018;1505;LUGO AEROPUERTO;LUGO;445;5,5;0;2;9;22;0,6;2,5;1,3;974,5;971,1
14/11/2018;1505;LUGO AEROPUERTO;LUGO;445;8,4;0;-0,1;16,9;16;0,6;3,1;8,2;971,4;964,1
15/11/2018;1505;LUGO AEROPUERTO;LUGO;445;10,6;0,2;3,1;18;24;1,1;3,3;4,4;966,5;963,4
16/11/2018;1505;LUGO AEROPUERTO;LUGO;445;12;0;3,6;20,4;16;1,1;5,8;7,4;966,5;962,3
17/11/2018;1505;LUGO AEROPUERTO;LUGO;445;11,4;0;3,1;19,7;18;1,7;8,1;6,3;962,4;956,4
18/11/2018;1505;LUGO AEROPUERTO;LUGO;445;9,8;9,8;4,3;15,2;6;1,7;6,4;4,2;956,4;950,5
19/11/2018;1505;LUGO AEROPUERTO;LUGO;445;11;8;5,9;16,2;6;0,6;4,4;2,9;953,1;950
20/11/2018;1505;LUGO AEROPUERTO;LUGO;445;6,6;2,4;3,9;9,4;6;0,8;4,2;0,2;952,4;947,6
21/11/2018;1505;LUGO AEROPUERTO;LUGO;445;7,2;3,6;3,7;10,7;17;2,5;10;1,6;958,1;951,9
22/11/2018;1505;LUGO AEROPUERTO;LUGO;445;8,2;1,4;5;11,5;21;3,6;12,8;2,7;959,1;957,4
23/11/2018;1505;LUGO AEROPUERTO;LUGO;445;7,2;0,6;4,6;9,9;22;2,8;8,9;1,6;960,7;959
24/11/2018;1505;LUGO AEROPUERTO;LUGO;445;8,7;18;7;10,4;18;2,5;10;0,2;960,7;952,5
25/11/2018;1505;LUGO AEROPUERTO;LUGO;445;4,6;14;-0,2;9,5;30;0,6;8,3;1,4;960,2;952,3
26/11/2018;1505;LUGO AEROPUERTO;LUGO;445;7,5;0,2;4,6;10,4;18;1,1;9,7;1,5;971,3;954,7
27/11/2018;1505;LUGO AEROPUERTO;LUGO;445;7,9;0;5,3;10,5;20;2,5;10,3;0;971,1;967,4
28/11/2018;1505;LUGO AEROPUERTO;LUGO;445;11,7;3,2;8,4;15;21;3,9;11,4;1,5;968,2;961,8
29/11/2018;1505;LUGO AEROPUERTO;LUGO;445;9,6;2,2;7,1;12,2;22;2,5;15;0,8;966,7;960,1
30/11/2018;1505;LUGO AEROPUERTO;LUGO;445;9,2;0;6,8;11,7;20;2,5;7,5;2,1;971;966,6
01/12/2018;1505;LUGO AEROPUERTO;LUGO;445;10,6;0,2;8,5;12,8;22;3,6;11,1;0;970,3;967,3
02/12/2018;1505;LUGO AEROPUERTO;LUGO;445;13,3;1;11,5;15,1;23;3,1;12,8;0,3;969;967,1
03/12/2018;1505;LUGO AEROPUERTO;LUGO;445;13;16,6;11,8;14,3;21;3,6;10,6;0;970,7;965,8
04/12/2018;1505;LUGO AEROPUERTO;LUGO;445;12;0;6;18;22;1,4;6,1;5,2;970,6;968
05/12/2018;1505;LUGO AEROPUERTO;LUGO;445;10,2;0;5,2;15,1;20;3,3;9,7;1,1;975,9;969,7
06/12/2018;1505;LUGO AEROPUERTO;LUGO;445;10,5;0;6;15;26;1,7;6,7;5,7;978,9;975,7
07/12/2018;1505;LUGO AEROPUERTO;LUGO;445;8;2,4;4,6;11,5;16;2,2;11,1;0;978,6;974,9
08/12/2018;1505;LUGO AEROPUERTO;LUGO;445;9;0;4,9;13,2;22;2,5;6,9;5,6;979,4;977,6
09/12/2018;1505;LUGO AEROPUERTO;LUGO;445;10,2;0;4;16,4;22;1,1;5,3;5,5;981,3;978,9
10/12/2018;1505;LUGO AEROPUERTO;LUGO;445;6,9;0;1,8;12;24;0,8;3,6;3,7;981,1;972,2
11/12/2018;1505;LUGO AEROPUERTO;LUGO;445;6,8;0,8;-0,1;13,8;22;1,1;5;0,9;972,2;968,7
12/12/2018;1505;LUGO AEROPUERTO;LUGO;445;8,3;9,6;4,9;11,7;21;1,9;13,6;0;971,2;953,2
13/12/2018;1505;LUGO AEROPUERTO;LUGO;445;7,4;4,4;5,2;9,7;25;1,9;12,5;1,2;968,4;953,2
14/12/2018;1505;LUGO AEROPUERTO;LUGO;445;7,4;2,9;4,9;10;18;2,2;8,9;0;972,4;968,1
15/12/2018;1505;LUGO AEROPUERTO;LUGO;445;11;12,9;8,9;13,2;24;4,4;14,2;0,1;969,6;963,9
16/12/2018;1505;LUGO AEROPUERTO;LUGO;445;8;4,8;5,6;10,4;25;3,6;14,7;1,6;973,6;963
17/12/2018;1505;LUGO AEROPUERTO;LUGO;445;7,9;0;5,4;10,4;19;2,5;8,9;0,2;974,4;966,7
18/12/2018;1505;LUGO AEROPUERTO;LUGO;445;8,7;18,2;6,4;11;18;4,2;15,8;0,2;966,7;958,5
19/12/2018;1505;LUGO AEROPUERTO;LUGO;445;7,8;2,6;5,8;9,8;24;3,9;11,1;1,8;969,7;964,6
20/12/2018;1505;LUGO AEROPUERTO;LUGO;445;9,5;0;7,9;11,1;20;2,8;10,8;0;973;969
21/12/2018;1505;LUGO AEROPUERTO;LUGO;445;11,5;0;10,2;12,8;22;3,6;12,8;0;977;971,7
22/12/2018;1505;LUGO AEROPUERTO;LUGO;445;11,6;0;7,7;15,6;23;2,5;9,2;0,9;978,5;976,1
23/12/2018;1505;LUGO AEROPUERTO;LUGO;445;9,4;0;3,3;15,4;16;1,4;6,1;3,6;977,4;975,2
24/12/2018;1505;LUGO AEROPUERTO;LUGO;445;5,8;0;-0,2;11,8;99;0,6;2,2;2,9;978,1;975,6
25/12/2018;1505;LUGO AEROPUERTO;LUGO;445;7,5;0;1;14;15;0,6;2,8;4,4;976,1;973,5
26/12/2018;1505;LUGO AEROPUERTO;LUGO;445;7,6;0;0;15,1;99;0,8;2,2;4,6;975,9;973,9
27/12/2018;1505;LUGO AEROPUERTO;LUGO;445;5,5;0,2;0,6;10,4;20;0,6;4,7;0;976,5;973,5
28/12/2018;1505;LUGO AEROPUERTO;LUGO;445;9,4;0;4,2;14,5;6;1,1;6,1;4,3;980,3;976,3
29/12/2018;1505;LUGO AEROPUERTO;LUGO;445;6,4;0;1,3;11,6;8;0,8;7,5;3;980;978
30/12/2018;1505;LUGO AEROPUERTO;LUGO;445;2;0;-0,8;4,9;24;0,8;2,8;0;979,9;977,8
31/12/2018;1505;LUGO AEROPUERTO;LUGO;445;2,9;0;-3,8;9,6;16;0,8;2,2;5,1;980,4;978,3
01/01/2019;1505;LUGO AEROPUERTO;LUGO;445;4,2;0;-3,7;12,1;6;0,6;6,4;5,8;981,4;979,1
02/01/2019;1505;LUGO AEROPUERTO;LUGO;445;5,2;0;0,1;10,4;6;1,7;7,2;5,8;981,4;977,1
03/01/2019;1505;LUGO AEROPUERTO;LUGO;445;4,4;0;-2,7;11,4;6;0,8;3,6;5,9;977,1;975,1
04/01/2019;1505;LUGO AEROPUERTO;LUGO;445;0,8;0;-6,2;7,7;99;0,6;2,2;6,1;981,3;976,6
05/01/2019;1505;LUGO AEROPUERTO;LUGO;445;0,4;0;-7;7,9;14;0,6;2,8;5,9;983,6;981,1
06/01/2019;1505;LUGO AEROPUERTO;LUGO;445;2,8;0;-7,2;12,7;6;0,6;5;6,3;982,7;980,3
07/01/2019;1505;LUGO AEROPUERTO;LUGO;445;3;0;-3,7;9,8;8;1,4;6,7;6,3;981,9;979,6
08/01/2019;1505;LUGO AEROPUERTO;LUGO;445;3,6;0;-3;10,2;;;;5,6;980,7;978,5
09/01/2019;1505;LUGO AEROPUERTO;LUGO;445;5,9;0;1,1;10,7;7;1,7;8,9;1,2;978,5;972,7
10/01/2019;1505;LUGO AEROPUERTO;LUGO;445;5,5;0;0,8;10,2;6;3,3;10,8;6,7;974,6;970,9
11/01/2019;1505;LUGO AEROPUERTO;LUGO;445;4,4;0;-1,1;9,8;5;2,5;11,7;6,7;979,5;974,5
12/01/2019;1505;LUGO AEROPUERTO;LUGO;445;3,6;0;-2,7;10;7;1,9;8,3;5,1;980,7;978,6
13/01/2019;1505;LUGO AEROPUERTO;LUGO;445;5;0;-1,4;11,4;6;1,1;8,1;3,6;980,4;976,7
14/01/2019;1505;LUGO AEROPUERTO;LUGO;445;7;0;1,2;12,8;99;1,1;6,1;2;976,7;970,8
15/01/2019;1505;LUGO AEROPUERTO;LUGO;445;5,2;0;-0,7;11;21;0,8;3,9;5,3;970,8;966,1
16/01/2019;1505;LUGO AEROPUERTO;LUGO;445;4,3;3,2;-0,9;9,5;22;2,2;6,1;0,3;967,8;964,4
17/01/2019;1505;LUGO AEROPUERTO;LUGO;445;4,6;1;-0,3;9,5;30;1,1;3,3;3,4;970,9;967,8
18/01/2019;1505;LUGO AEROPUERTO;LUGO;445;3;3,4;0,1;5,9;18;1,4;7,2;0;970,2;964,6
19/01/2019;1505;LUGO AEROPUERTO;LUGO;445;7;14,8;5,4;8,5;18;2,5;11,7;0;965,1;953,4
20/01/2019;1505;LUGO AEROPUERTO;LUGO;445;6;4,4;2,5;9,5;35;0,6;7,2;1,2;971,7;961,6
21/01/2019;1505;LUGO AEROPUERTO;LUGO;445;7;1,8;3,5;10,4;1;0,6;3,3;1,9;973,6;971,1
22/01/2019;1505;LUGO AEROPUERTO;LUGO;445;5,8;21,8;4,4;7,3;20;1,7;5,8;0;971,6;962,9
23/01/2019;1505;LUGO AEROPUERTO;LUGO;445;8,8;1,6;7;10,7;30;1,4;8,3;0;964,8;961,9
24/01/2019;1505;LUGO AEROPUERTO;LUGO;445;9,8;2,2;8,5;11;4;1,1;6,1;0;970,3;964
25/01/2019;1505;LUGO AEROPUERTO;LUGO;445;6,3;0,2;1,6;11;5;1,9;5,8;1,5;972,6;970,2
26/01/2019;1505;LUGO AEROPUERTO;LUGO;445;5,2;1,4;-0,6;11,1;22;0,6;6,4;7,1;971,3;965,4
27/01/2019;1505;LUGO AEROPUERTO;LUGO;445;7,4;5,2;4,4;10,3;26;1,1;7,5;2,6;971,1;965,9
28/01/2019;1505;LUGO AEROPUERTO;LUGO;445;8,6;1,6;5,9;11,4;35;2,2;7,2;2;970,3;968,1
29/01/2019;1505;LUGO AEROPUERTO;LUGO;445;6,6;5,8;3,7;9,5;32;2,5;12,8;0,3;968,1;959,5
30/01/2019;1505;LUGO AEROPUERTO;LUGO;445;7;21;2,9;11;22;3,6;10,8;0;963,9;948,1
31/01/2019;1505;LUGO AEROPUERTO;LUGO;445;8,8;10,6;5,3;12,4;25;4,4;11,9;0;948,1;940
01/02/2019;1505;LUGO AEROPUERTO;LUGO;445;3;25;0,5;5,5;25;3,3;15,3;0;954;933,8
02/02/2019;1505;LUGO AEROPUERTO;LUGO;445;4,2;7,8;0,2;8,1;30;1,4;8,9;4,8;973,2;954
03/02/2019;1505;LUGO AEROPUERTO;LUGO;445;3,7;0;-1,6;9;19;0,6;5,8;4,5;977,9;973
04/02/2019;1505;LUGO AEROPUERTO;LUGO;445;4,6;0;0;9,2;19;2,2;6,7;0;976,9;975,1
05/02/2019;1505;LUGO AEROPUERTO;LUGO;445;9,6;0;5,5;13,7;18;1,7;6,1;1,6;977,5;974,8
06/02/2019;1505;LUGO AEROPUERTO;LUGO;445;10,2;0,6;5,9;14,5;21;2,5;8,3;5,8;975,5;970,1
07/02/2019;1505;LUGO AEROPUERTO;LUGO;445;8;0,2;3,5;12,6;25;1,7;6,7;4,4;973,8;970,8
08/02/2019;1505;LUGO AEROPUERTO;LUGO;445;6;0;0,6;11,3;20;4,2;11,9;2;970,8;966,1
09/02/2019;1505;LUGO AEROPUERTO;LUGO;445;10,6;9;8,7;12,4;24;4,7;16,7;0,8;968,2;962,1
10/02/2019;1505;LUGO AEROPUERTO;LUGO;445;6,8;1,4;1,1;12,4;20;1,9;12,2;5,1;975,9;960,6
11/02/2019;1505;LUGO AEROPUERTO;LUGO;445;5,8;0;-1,2;12,9;6;1,7;5,8;8,9;979,1;975,9
12/02/2019;1505;LUGO AEROPUERTO;LUGO;445;6,6;0;-2,5;15,6;32;0,6;3,1;8;979,2;976,1
13/02/2019;1505;LUGO AEROPUERTO;LUGO;445;7,9;0;-2,3;18,1;26;1,1;5,3;9,9;977,1;974,5
14/02/2019;1505;LUGO AEROPUERTO;LUGO;445;9,8;0;-1,6;21,3;18;1,4;6,9;9,9;975,1;970,1
15/02/2019;1505;LUGO AEROPUERTO;LUGO;445;9,8;0;-0,4;19,9;99;1,1;3,3;8,8;974,5;972,1
16/02/2019;1505;LUGO AEROPUERTO;LUGO;445;10,4;0;-0,6;21,3;22;0,8;5,6;10;973,9;967,1
17/02/2019;1505;LUGO AEROPUERTO;LUGO;445;11,8;9,4;7,3;16,4;23;2,8;10,8;5,5;967,7;964,5
18/02/2019;1505;LUGO AEROPUERTO;LUGO;445;4,2;5,4;0,8;7,5;13;0,8;2,8;0,1;970,1;964,8
19/02/2019;1505;LUGO AEROPUERTO;LUGO;445;6;0;0;11,9;19;0,3;4,7;4,7;969,7;966,2
20/02/2019;1505;LUGO AEROPUERTO;LUGO;445;6,2;0;-2,8;15,1;24;1,1;7,5;7,8;971;967,6
21/02/2019;1505;LUGO AEROPUERTO;LUGO;445;9,8;0;0,3;19,4;20;1,9;10,6;7,3;975;970,5
22/02/2019;1505;LUGO AEROPUERTO;LUGO;445;11,8;0;1,7;21,9;22;1,7;8,6;9,3;976,5;974,1
23/02/2019;1505;LUGO AEROPUERTO;LUGO;445;12;0;4,5;19,5;25;1,1;4,7;5,7;979;975,5
24/02/2019;1505;LUGO AEROPUERTO;LUGO;445;11,6;0;1,4;21,8;32;0,8;4,4;10,1;978,7;976
25/02/2019;1505;LUGO AEROPUERTO;LUGO;445;12;0;0,9;23,1;6;1,7;5,8;9,8;979,2;975,5
26/02/2019;1505;LUGO AEROPUERTO;LUGO;445;12,6;0;1,1;24;22;1,1;9,2;10,1;975,5;971,3
27/02/2019;1505;LUGO AEROPUERTO;LUGO;445;11;0;3,6;18,3;24;3,1;12,5;9,6;978,7;971,2
28/02/2019;1505;LUGO AEROPUERTO;LUGO;445;8,7;0;0,4;17;26;0,6;4,4;10,2;979,8;976,2
01/03/2019;1505;LUGO AEROPUERTO;LUGO;445;9,9;0;2,4;17,4;25;1,7;5,8;4,4;976,2;972,6
02/03/2019;1505;LUGO AEROPUERTO;LUGO;445;12,5;0;6,8;18,2;25;2,2;8,9;9,4;975,7;970,2
03/03/2019;1505;LUGO AEROPUERTO;LUGO;445;11,8;2,4;7,8;15,9;22;6,1;18,3;3,5;970,3;960
04/03/2019;1505;LUGO AEROPUERTO;LUGO;445;8,8;0;5,7;11,9;25;4,7;11,9;4,6;967,3;963,6
05/03/2019;1505;LUGO AEROPUERTO;LUGO;445;10,8;36;6,3;15,2;23;4,2;14,7;4,3;965,2;948,7
06/03/2019;1505;LUGO AEROPUERTO;LUGO;445;7,6;19,4;4,4;10,8;32;3,9;16,1;0,5;960,9;944,4
07/03/2019;1505;LUGO AEROPUERTO;LUGO;445;7,5;5,2;4;11;20;3,6;12,8;1,8;966,7;957,8
08/03/2019;1505;LUGO AEROPUERTO;LUGO;445;8,6;0,2;4,3;13;27;1,9;6,9;2,7;976,9;966,7
09/03/2019;1505;LUGO AEROPUERTO;LUGO;445;13,4;0;9;17,7;24;1,9;8,1;2,9;979,4;976,6
10/03/2019;1505;LUGO AEROPUERTO;LUGO;445;11;0,4;7;15,1;26;2,8;8,3;1;981,2;978,2
11/03/2019;1505;LUGO AEROPUERTO;LUGO;445;9,8;0;1,1;18,6;7;1,1;7,8;10,7;981,2;975,9
12/03/2019;1505;LUGO AEROPUERTO;LUGO;445;6,8;4,8;0,5;13;24;2,5;12,8;2,4;978;972,3
13/03/2019;1505;LUGO AEROPUERTO;LUGO;445;6,1;0,6;1,6;10,6;36;1,7;10,8;4,5;982,4;977,6
14/03/2019;1505;LUGO AEROPUERTO;LUGO;445;5,9;0;0,5;11,3;30;0,8;5;1,4;982,1;978,9
15/03/2019;1505;LUGO AEROPUERTO;LUGO;445;8,3;0;-0,8;17,4;6;1,1;4,7;10,7;979,4;972,8
16/03/2019;1505;LUGO AEROPUERTO;LUGO;445;11;1,8;-1,2;23,2;26;3,1;11,7;9,1;972,8;964,2
17/03/2019;1505;LUGO AEROPUERTO;LUGO;445;5,4;0,6;0;10,9;20;1,9;10;4,7;975,6;966,2
18/03/2019;1505;LUGO AEROPUERTO;LUGO;445;5,6;0,1;-1,5;12,8;7;2,2;8,3;8,5;977,9;975
19/03/2019;1505;LUGO AEROPUERTO;LUGO;445;7,4;0;1,9;12,8;99;2,5;8,9;5,1;978,2;976,3
20/03/2019;1505;LUGO AEROPUERTO;LUGO;445;8,5;0;1,1;15,9;7;1,9;11,4;10,6;978,3;975,2
21/03/2019;1505;LUGO AEROPUERTO;LUGO;445;8,7;0;0,6;16,8;6;2,2;6,7;10,7;976,2;972,2
22/03/2019;1505;LUGO AEROPUERTO;LUGO;445;10;0;-0,1;20,2;6;1,4;6,4;8,9;975,3;972
23/03/2019;1505;LUGO AEROPUERTO;LUGO;445;11;0;-0,1;22;6;1,9;7,8;10,8;974,5;970,2
24/03/2019;1505;LUGO AEROPUERTO;LUGO;445;10,2;0;1,2;19,2;6;2,5;10,3;10,7;973,7;971,5
25/03/2019;1505;LUGO AEROPUERTO;LUGO;445;10,5;0;4,4;16,6;5;2,5;13,6;9,1;973,9;969,9
26/03/2019;1505;LUGO AEROPUERTO;LUGO;445;9,6;0;2,5;16,8;4;2,5;10,8;10,8;972;968,4
27/03/2019;1505;LUGO AEROPUERTO;LUGO;445;8,8;0;-0,8;18,3;5;3,6;8,6;10,8;975,3;971,4
28/03/2019;1505;LUGO AEROPUERTO;LUGO;445;9,1;0;-0,2;18,4;7;1,7;9,2;10,8;975,9;971,8
29/03/2019;1505;LUGO AEROPUERTO;LUGO;445;10,9;0;0,1;21,7;99;1,4;5;7,7;972,5;966
30/03/2019;1505;LUGO AEROPUERTO;LUGO;445;10,8;0;0,7;20,8;6;1,4;6,7;5,4;967,7;963,6
31/03/2019;1505;LUGO AEROPUERTO;LUGO;445;10,2;0,4;1,7;18,6;6;0,8;8,1;7,6;964,5;959,5
01/04/2019;1505;LUGO AEROPUERTO;LUGO;445;11;0;2,1;19,8;6;1,7;8,9;11;965,4;960,9
02/04/2019;1505;LUGO AEROPUERTO;LUGO;445;8,4;0;3;13,8;30;1,4;7,2;1,5;967;964,2
03/04/2019;1505;LUGO AEROPUERTO;LUGO;445;6,1;4;1,2;11;32;2,5;11,7;5,4;964,5;957,4
04/04/2019;1505;LUGO AEROPUERTO;LUGO;445;4,7;13,8;1,2;8,2;22;3,6;11,4;2,1;957,4;945,1
05/04/2019;1505;LUGO AEROPUERTO;LUGO;445;5,6;9;2,3;9;24;2,8;12,5;6;948,3;944,4
06/04/2019;1505;LUGO AEROPUERTO;LUGO;445;5,8;12;2,6;9,1;19;3,3;12,8;1,9;954,8;944
07/04/2019;1505;LUGO AEROPUERTO;LUGO;445;7,1;23;2,8;11,4;20;2,8;10;5,3;957,6;954,8
08/04/2019;1505;LUGO AEROPUERTO;LUGO;445;9,6;13,2;5,8;13,4;22;4,4;14,2;5,3;959,8;956,4
